principle_id,source_id,author,work,edition,chapter_or_section,page_or_location,author_term,canonical_term,writing_level,fault_class,reader_problem,diagnostic_signal,diagnostic_question,revision_operation,procedure,conditions,exceptions,risks,counterexamples,evidence_type,empirical_status,skill_owner,secondary_skill,reference_only,exclusion_reason,example_ids,test_ids,confidence
LAN-PM-03,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,who's kicking whom,recover actor/action,Sentence,official-style wordiness,reader attention is consumed by verbal padding,action and actor are obscured,Does the marked material add protected meaning or function?,identify supported actor/action,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-clarity,False,,,,medium-high
LAN-PM-04,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,simple active verb,direct action candidate,Sentence,official-style wordiness,reader attention is consumed by verbal padding,action remains nominal/compound,Does the marked material add protected meaning or function?,test a simple finite verb,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-clarity,False,,,,medium-high
LAN-PM-05,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,start fast,windup removal,Sentence,official-style wordiness,reader attention is consumed by verbal padding,empty opening delays clause,Does the marked material add protected meaning or function?,cut or move opening,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-clarity,False,,,,medium-high
LAN-PM-06,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,read aloud,attention/rhythm audit,Sentence,official-style wordiness,reader attention is consumed by verbal padding,revision sounds telegraphic or mis-emphasized,Does the marked material add protected meaning or function?,read with intended feeling,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-variety,False,,,,medium-high
LAN-PM-07,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,rhythmic units,rhythm-unit map,Sentence,official-style wordiness,reader attention is consumed by verbal padding,cadence is monotonous or uncontrolled,Does the marked material add protected meaning or function?,mark units and repair,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-variety,False,,,,medium-high
LAN-PM-08,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,sentence lengths,length-pattern map,Sentence,official-style wordiness,reader attention is consumed by verbal padding,length pattern reinforces monotony,Does the marked material add protected meaning or function?,mark lengths as secondary evidence,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-variety,False,,,,medium-high
LAN-PM-09,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,lard factor,compression statistic,Sentence,official-style wordiness,reader attention is consumed by verbal padding,word savings are unmeasured,Does the marked material add protected meaning or function?,calculate descriptive percentage,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-clarity,False,,,,medium-high
LAN-PM-10,LAN5,Richard A. Lanham,Revising Prose,5th,Action/Attention/Voice,Pinto review: Action p.14; Attention p.34; Voice p.42; lard formula review p.4,final reconstruction,post-cut repair,Sentence,official-style wordiness,reader attention is consumed by verbal padding,deletion leaves grammar/meaning/voice damage,Does the marked material add protected meaning or function?,rebuild and preserve,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,sentence-clarity,False,,,,medium-high
LAN-OFF-01,LAN5,Richard A. Lanham,Revising Prose,5th,Skotison/Business/Professional Prose,https://www.pearson.com/en-us/subject-catalog/p/revising-prose/P200000002251/9780321441690,Official Style,institutional padding,Sentence,official prose,"action, actor, or point is obscured",institutional prestige style hides action,Does this phrasing add precision or merely institutional distance?,translate into direct accountable prose,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,,False,,,,medium
LAN-OFF-02,LAN5,Richard A. Lanham,Revising Prose,5th,Skotison/Business/Professional Prose,https://www.pearson.com/en-us/subject-catalog/p/revising-prose/P200000002251/9780321441690,slow windup,institutional padding,Sentence,official prose,"action, actor, or point is obscured",introductory frame delays point,Does this phrasing add precision or merely institutional distance?,start with content,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative/case-supported; not universal empirical law,concision,,False,,,,medium
